Time Number Z,HT Phase Current Z,x,x_sq,x_cube,x_four,x_five,x_six,,,,,,,,
-1.382589107,1.176480116,-1.382589107,1.911552639,-2.642891857,3.654033492,-5.052026904,6.984877366,,,,,,,,
-1.382543574,1.171830543,-1.382543574,1.911426733,-2.642630747,3.653552156,-5.051195055,6.983497263,,,,,,,,
-1.38249804,1.148914791,-1.38249804,1.911300831,-2.642369654,3.653070868,-5.050363315,6.982117386,,,,,,,,
-1.382452507,1.175483779,-1.382452507,1.911174934,-2.642108578,3.652589627,-5.049531686,6.980737737,,,,,,,,
-1.382406842,1.182790251,-1.382406842,1.911048677,-2.641846767,3.652107047,-5.048697769,6.97935434,,,,,,,,
-1.382361309,1.156221262,-1.382361309,1.910922788,-2.641585726,3.651625901,-5.047866359,6.977975146,,,,,,,,
-1.382315775,1.152900139,-1.382315775,1.910796902,-2.641324702,3.651144803,-5.047035058,6.976596179,,,,,,,,
-1.382270242,1.147918454,-1.382270242,1.910671021,-2.641063695,3.650663752,-5.046203867,6.975217439,,,,,,,,
-1.382224708,1.152568026,-1.382224708,1.910545144,-2.640802705,3.650182749,-5.045372785,6.973838926,,,,,,,,
-1.382179044,1.15588915,-1.382179044,1.910418909,-2.64054098,3.649700407,-5.044539418,6.972456669,,,,,,,,
-1.38213351,1.147918454,-1.38213351,1.91029304,-2.640280025,3.649219499,-5.043708556,6.971078611,,,,,,,,
-1.382087977,1.131644948,-1.382087977,1.910167176,-2.640019087,3.648738639,-5.042877803,6.96970078,,,,,,,,
-1.382042443,1.139283532,-1.382042443,1.910041315,-2.639758166,3.648257826,-5.042047159,6.968323176,,,,,,,,
-1.381996779,1.163527734,-1.381996779,1.909915096,-2.639496511,3.647775675,-5.041214232,6.966941829,,,,,,,,
-1.381951245,1.141940431,-1.381951245,1.909789244,-2.639235624,3.647294957,-5.040383808,6.965564679,,,,,,,,
-1.381905712,1.131977061,-1.381905712,1.909663396,-2.638974755,3.646814287,-5.039553493,6.964187757,,,,,,,,
-1.381860178,1.101754836,-1.381860178,1.909537552,-2.638713903,3.646333664,-5.038723287,6.962811061,,,,,,,,
-1.381814645,1.053930657,-1.381814645,1.909411713,-2.638453068,3.645853089,-5.037893191,6.961434591,,,,,,,,
-1.38176898,1.067215151,-1.38176898,1.909285515,-2.638191499,3.645371177,-5.037060813,6.960054383,,,,,,,,
-1.381723447,1.024040545,-1.381723447,1.909159683,-2.637930698,3.644890696,-5.036230936,6.958678368,,,,,,,,
-1.381677913,0.999796344,-1.381677913,1.909033856,-2.637669915,3.644410264,-5.035401169,6.95730258,,,,,,,,
-1.38163238,0.99082931,-1.38163238,1.908908033,-2.637409149,3.643929879,-5.034571511,6.955927018,,,,,,,,
-1.381586715,0.961935535,-1.381586715,1.908781852,-2.637147648,3.643448157,-5.033739571,6.95454772,,,,,,,,
-1.381541182,0.938355558,-1.381541182,1.908656037,-2.636886917,3.642967867,-5.032910132,6.953172612,,,,,,,,
-1.381495648,0.931713311,-1.381495648,1.908530226,-2.636626202,3.642487625,-5.032080802,6.951797731,,,,,,,,
-1.381450115,0.8427072,-1.381450115,1.90840442,-2.636365505,3.64200743,-5.031251582,6.950423076,,,,,,,,
-1.381404581,0.783923313,-1.381404581,1.908278618,-2.636104825,3.641527282,-5.030422471,6.949048648,,,,,,,,
-1.381358917,0.756025876,-1.381358917,1.908152457,-2.635843411,3.641045799,-5.02959108,6.947670486,,,,,,,,
-1.381313383,0.717500843,-1.381313383,1.908026663,-2.635582765,3.640565746,-5.028762188,6.946296512,,,,,,,,
-1.38126785,0.678643697,-1.38126785,1.907900873,-2.635322137,3.640085741,-5.027933405,6.944922764,,,,,,,,
-1.381222316,0.632812192,-1.381222316,1.907775087,-2.635061525,3.639605784,-5.027104732,6.943549242,,,,,,,,
-1.381176652,0.55343734,-1.381176652,1.907648943,-2.63480018,3.639124491,-5.02627378,6.94217199,,,,,,,,
-1.381131118,0.488011206,-1.381131118,1.907523166,-2.634539603,3.638644628,-5.025445325,6.940798921,,,,,,,,
-1.381085585,0.449486173,-1.381085585,1.907397393,-2.634279044,3.638164814,-5.024616979,6.939426079,,,,,,,,
-1.381040051,0.381735253,-1.381040051,1.907271624,-2.634018501,3.637685046,-5.023788743,6.938053464,,,,,,,,
-1.380994518,0.273798737,-1.380994518,1.907145859,-2.633757976,3.637205326,-5.022960616,6.936681074,,,,,,,,
-1.380948853,0.120694942,-1.380948853,1.907019735,-2.633496717,3.636724271,-5.022130212,6.935304957,,,,,,,,
-1.38090332,-0.026762943,-1.38090332,1.906893979,-2.633236226,3.636244646,-5.021302304,6.933933021,,,,,,,,
-1.380857786,-0.155290424,-1.380857786,1.906768226,-2.632975752,3.635765069,-5.020474504,6.932561311,,,,,,,,
-1.380812253,-0.278171995,-1.380812253,1.906642478,-2.632715295,3.635285538,-5.019646814,6.931189827,,,,,,,,
-1.380766588,-0.406699476,-1.380766588,1.906516371,-2.632454105,3.634804674,-5.018816849,6.929814617,,,,,,,,
-1.380721055,-0.525595699,-1.380721055,1.906390631,-2.632193683,3.634325239,-5.017989377,6.928443586,,,,,,,,
-1.380675521,-0.647148821,-1.380675521,1.906264895,-2.631933278,3.633845851,-5.017162015,6.927072781,,,,,,,,
-1.380629988,-0.753092662,-1.380629988,1.906139164,-2.63167289,3.633366511,-5.016334762,6.925702202,,,,,,,,
-1.380584454,-0.855715379,-1.380584454,1.906013436,-2.63141252,3.632887218,-5.015507618,6.924331849,,,,,,,,
-1.38053879,-0.946382052,-1.38053879,1.90588735,-2.631151416,3.632406592,-5.0146782,6.922957774,,,,,,,,
-1.372838782,-1.113766678,-1.372838782,1.884686322,-2.587370474,3.552042531,-4.876381742,6.694485971,,,,,,,,
-1.372519786,-1.061292926,-1.372519786,1.883810562,-2.585567268,3.548742232,-4.870718927,6.685158097,,,,,,,,
-1.372474252,-1.005830163,-1.372474252,1.883685573,-2.585309947,3.548271336,-4.869911048,6.683827524,,,,,,,,
-1.372428719,-1.065278274,-1.372428719,1.883560588,-2.585052644,3.547800487,-4.869103277,6.682497171,,,,,,,,
-1.372383185,-1.096164723,-1.372383185,1.883435607,-2.584795357,3.547329685,-4.868295612,6.681167039,,,,,,,,
-1.37233752,-0.754088999,-1.37233752,1.88331027,-2.584537346,3.546857574,-4.867485728,6.679833295,,,,,,,,
-1.372291987,-0.621908282,-1.372291987,1.883185298,-2.584280094,3.546386866,-4.866678279,6.678503605,,,,,,,,
-1.372246454,-0.839441874,-1.372246454,1.883060329,-2.584022859,3.545916204,-4.865870936,6.677174136,,,,,,,,
-1.37220092,-0.85438693,-1.37220092,1.882935365,-2.583765641,3.54544559,-4.865063701,6.675844887,,,,,,,,
-1.372155255,-0.655451629,-1.372155255,1.882810045,-2.583507699,3.544973666,-4.864254247,6.674512028,,,,,,,,
-1.372109722,-0.763056032,-1.372109722,1.882685089,-2.583250515,3.544503146,-4.863447226,6.673183221,,,,,,,,
-1.372064189,-0.937082906,-1.372064189,1.882560138,-2.582993348,3.544032672,-4.862640312,6.671854634,,,,,,,,
-1.372018655,-0.929444322,-1.372018655,1.88243519,-2.582736198,3.543562245,-4.861833506,6.670526268,,,,,,,,
-1.371973122,-0.762391807,-1.371973122,1.882310247,-2.582479065,3.543091865,-4.861026806,6.669198122,,,,,,,,
-1.371927457,-0.695637224,-1.371927457,1.882184947,-2.582221208,3.542620176,-4.860217889,6.66786637,,,,,,,,
-1.371881924,-0.485742216,-1.371881924,1.882060012,-2.58196411,3.54214989,-4.859411404,6.666538665,,,,,,,,
-1.37183639,-0.673717809,-1.37183639,1.881935081,-2.581707028,3.54167965,-4.858605026,6.66521118,,,,,,,,
-1.371790857,-0.509986418,-1.371790857,1.881810154,-2.581449964,3.541209458,-4.857798755,6.663883916,,,,,,,,
-1.371745192,-0.122743413,-1.371745192,1.881684872,-2.581192176,3.540737957,-4.856990269,6.662553049,,,,,,,,
-1.371699659,-0.359871634,-1.371699659,1.881559953,-2.580935146,3.540267858,-4.856184212,6.661226226,,,,,,,,
-1.371654125,-0.440574936,-1.371654125,1.881435039,-2.580678132,3.539797806,-4.855378263,6.659899623,,,,,,,,
-1.371608592,-0.144330716,-1.371608592,1.881310129,-2.580421136,3.539327801,-4.85457242,6.65857324,,,,,,,,
-1.371563058,0.043976988,-1.371563058,1.881185223,-2.580164157,3.538857842,-4.853766685,6.657247078,,,,,,,,
-1.371517394,-0.04037955,-1.371517394,1.881059961,-2.579906455,3.538386576,-4.852958735,6.655917315,,,,,,,,
-1.37147186,0.308338422,-1.37147186,1.880935063,-2.57964951,3.537916712,-4.852153213,6.654591593,,,,,,,,
-1.371426327,0.366790197,-1.371426327,1.880810169,-2.579392582,3.537446894,-4.851347799,6.653266092,,,,,,,,
-1.371380793,-0.289463815,-1.371380793,1.88068528,-2.579135671,3.536977122,-4.850542492,6.65194081,,,,,,,,
-1.371335129,0.022721798,-1.371335129,1.880560035,-2.578878037,3.536506045,-4.849734971,6.65061193,,,,,,,,
-1.371289595,0.280773097,-1.371289595,1.880435154,-2.57862116,3.536036367,-4.848929878,6.649287089,,,,,,,,
-1.371244062,-0.433268464,-1.371244062,1.880310277,-2.578364301,3.535566736,-4.848124892,6.647962468,,,,,,,,
-1.371198528,-0.144662829,-1.371198528,1.880185404,-2.578107458,3.535097153,-4.847320013,6.646638067,,,,,,,,
-1.371152995,-0.04037955,-1.371152995,1.880060535,-2.577850633,3.534627615,-4.84651524,6.645313886,,,,,,,,
-1.37110733,-0.13503157,-1.37110733,1.879935311,-2.577593085,3.534156772,-4.845708256,6.643986109,,,,,,,,
-1.371061797,0.739420258,-1.371061797,1.87981045,-2.577336293,3.533687329,-4.844903698,6.642662369,,,,,,,,
-1.371016263,-0.253263569,-1.371016263,1.879685594,-2.577079519,3.533217932,-4.844099246,6.641338847,,,,,,,,
-1.37097073,-0.097834987,-1.37097073,1.879560742,-2.576822762,3.532748582,-4.843294902,6.640015546,,,,,,,,
-1.370925065,-0.188169547,-1.370925065,1.879435534,-2.576565282,3.532277927,-4.842488347,6.638688652,,,,,,,,
-1.370879532,0.30800631,-1.370879532,1.87931069,-2.576308559,3.531808671,-4.841684216,6.637365791,,,,,,,,
-1.370833998,0.937691333,-1.370833998,1.879185851,-2.576051853,3.531339461,-4.840880192,6.636043149,,,,,,,,
-1.370788465,1.002453242,-1.370788465,1.879061015,-2.575795164,3.530870298,-4.840076276,6.634720727,,,,,,,,
-1.370742931,0.33623586,-1.370742931,1.878936184,-2.575538492,3.530401182,-4.839272465,6.633398525,,,,,,,,
-1.370697267,0.246565524,-1.370697267,1.878810997,-2.575281098,3.529930762,-4.838466446,6.632072733,,,,,,,,
-1.370651733,0.295053928,-1.370651733,1.878686174,-2.57502446,3.529461739,-4.83766285,6.63075097,,,,,,,,
-1.3706062,-0.11942229,-1.3706062,1.878561355,-2.574767839,3.528992764,-4.836859361,6.629429427,,,,,,,,
-1.370560666,0.310995321,-1.370560666,1.87843654,-2.574511236,3.528523835,-4.836055978,6.628108103,,,,,,,,
-1.370515002,1.197735307,-1.370515002,1.87831137,-2.57425391,3.528053601,-4.835250387,6.626783192,,,,,,,,
-1.370469468,0.493325004,-1.370469468,1.878186563,-2.57399734,3.527584766,-4.834447218,6.625462308,,,,,,,,
-1.370423935,0.675986798,-1.370423935,1.878061761,-2.573740788,3.527115978,-4.833644156,6.624141644,,,,,,,,
-1.370378401,0.729124775,-1.370378401,1.877936963,-2.573484253,3.526647236,-4.832841201,6.622821199,,,,,,,,
-1.370332868,0.419928173,-1.370332868,1.877812169,-2.573227734,3.526178541,-4.832038352,6.621500973,,,,,,,,
-1.370287203,0.653071046,-1.370287203,1.877687019,-2.572970494,3.525708542,-4.831233297,6.620177163,,,,,,,,
-1.37024167,0.3023604,-1.37024167,1.877562233,-2.57271401,3.52523994,-4.830430662,6.618857376,,,,,,,,
-1.370196136,0.965588771,-1.370196136,1.877437452,-2.572457543,3.524771386,-4.829628134,6.617537809,,,,,,,,
-1.370150603,0.918760929,-1.370150603,1.877312674,-2.572201093,3.524302878,-4.828825712,6.61621846,,,,,,,,
-1.370104938,0.142282245,-1.370104938,1.877187542,-2.571943921,3.523833066,-4.828021085,6.61489553,,,,,,,,
-1.370059405,0.263835367,-1.370059405,1.877062772,-2.571687505,3.523364652,-4.827218877,6.613576621,,,,,,,,
-1.370013871,-0.003515078,-1.370013871,1.876938007,-2.571431106,3.522896284,-4.826416776,6.612257931,,,,,,,,
-1.369968338,0.88787448,-1.369968338,1.876813247,-2.571174724,3.522427963,-4.825614781,6.610939461,,,,,,,,
-1.36987714,1.188436161,-1.36987714,1.876563378,-2.570661273,3.521490111,-4.824008801,6.608299378,,,,,,,,
-1.369831606,0.68329327,-1.369831606,1.876438629,-2.570404942,3.52102193,-4.823207126,6.606981565,,,,,,,,
-1.369786073,0.775288392,-1.369786073,1.876313885,-2.570148628,3.520553796,-4.822405558,6.605663971,,,,,,,,
-1.369740539,0.574360418,-1.369740539,1.876189145,-2.569892332,3.520085708,-4.821604097,6.604346596,,,,,,,,
-1.369694875,1.130316499,-1.369694875,1.87606405,-2.569635314,3.519616319,-4.820800433,6.603025645,,,,,,,,
-1.369649341,0.312655883,-1.369649341,1.875939318,-2.569379051,3.519148325,-4.819999185,6.601708708,,,,,,,,
-1.369603808,-0.248281883,-1.369603808,1.87581459,-2.569122806,3.518680377,-4.819198043,6.60039199,,,,,,,,
-1.369558274,0.544138194,-1.369558274,1.875689867,-2.568866577,3.518212477,-4.818397008,6.599075492,,,,,,,,
-1.369512741,0.090140606,-1.369512741,1.875565147,-2.568610366,3.517744622,-4.81759608,6.597759212,,,,,,,,
-1.369467076,0.57602098,-1.369467076,1.875440073,-2.568353433,3.517275467,-4.81679295,6.596439358,,,,,,,,
-1.369421543,0.455464195,-1.369421543,1.875315362,-2.568097256,3.516807706,-4.815992235,6.595123516,,,,,,,,
-1.369376009,1.138619308,-1.369376009,1.875190655,-2.567841096,3.516339992,-4.815191626,6.593807893,,,,,,,,
-1.369330476,0.817134549,-1.369330476,1.875065952,-2.567584953,3.515872325,-4.814391124,6.592492489,,,,,,,,
-1.369284811,0.489339655,-1.369284811,1.874940894,-2.567328088,3.515403357,-4.813588422,6.591173514,,,,,,,,
-1.369239278,0.755693763,-1.369239278,1.8748162,-2.567071979,3.514935783,-4.812788133,6.589858547,,,,,,,,
-1.369193744,0.415942825,-1.369193744,1.87469151,-2.566815887,3.514468256,-4.811987951,6.5885438,,,,,,,,
-1.369148211,0.349188242,-1.369148211,1.874566823,-2.566559812,3.514000775,-4.811187874,6.587229271,,,,,,,,
-1.369102677,1.069207826,-1.369102677,1.874442141,-2.566303754,3.513533341,-4.810387905,6.58591496,,,,,,,,
-1.369057013,0.976216366,-1.369057013,1.874317104,-2.566046976,3.513064607,-4.809585737,6.584597081,,,,,,,,
-1.369011479,0.777613179,-1.369011479,1.874192431,-2.565790952,3.512597267,-4.80878598,6.583283208,,,,,,,,
-1.368965946,0.606243204,-1.368965946,1.874067761,-2.565534945,3.512129973,-4.80798633,6.581969554,,,,,,,,
-1.368920412,0.811820751,-1.368920412,1.873943096,-2.565278955,3.511662725,-4.807186786,6.580656118,,,,,,,,
-1.368874748,0.773959943,-1.368874748,1.873818075,-2.565022245,3.511194178,-4.806385045,6.579339116,,,,,,,,
-1.368829214,0.844367762,-1.368829214,1.873693418,-2.564766289,3.510727024,-4.805585715,6.578026118,,,,,,,,
-1.368783681,0.773959943,-1.368783681,1.873568765,-2.564510351,3.510259917,-4.80478649,6.576713338,,,,,,,,
-1.368738147,0.440851252,-1.368738147,1.873444116,-2.564254429,3.509792857,-4.803987372,6.575400776,,,,,,,,
-1.368692614,0.206047817,-1.368692614,1.873319472,-2.563998524,3.509325842,-4.803188361,6.574088433,,,,,,,,
-1.368646949,-0.341605455,-1.368646949,1.873194472,-2.563741899,3.508857529,-4.802387153,6.572772526,,,,,,,,
-1.368601416,0.473398262,-1.368601416,1.873069835,-2.563486029,3.508390609,-4.801588354,6.57146062,,,,,,,,
-1.368555882,0.299703501,-1.368555882,1.872945203,-2.563230175,3.507923734,-4.800789662,6.570148932,,,,,,,,
-1.368510349,0.229295682,-1.368510349,1.872820575,-2.562974339,3.507456907,-4.799991076,6.568837462,,,,,,,,
-1.368464684,0.413285926,-1.368464684,1.872695592,-2.562717782,3.506988781,-4.799190295,6.567522432,,,,,,,,
-1.368419151,0.407972129,-1.368419151,1.872570972,-2.56246198,3.506522047,-4.798391922,6.566211399,,,,,,,,
-1.368373617,0.346531343,-1.368373617,1.872446357,-2.562206195,3.506055359,-4.797593654,6.564900584,,,,,,,,
-1.368328084,0.087815819,-1.368328084,1.872321745,-2.561950426,3.505588718,-4.796795494,6.563589987,,,,,,,,
-1.368282551,0.323947703,-1.368282551,1.872197138,-2.561694675,3.505122124,-4.795997439,6.562279608,,,,,,,,
-1.368236886,0.196084447,-1.368236886,1.872072176,-2.561438204,3.504654231,-4.795197191,6.560965672,,,,,,,,
-1.368191352,0.009769416,-1.368191352,1.871947577,-2.561182487,3.50418773,-4.794399349,6.55965573,,,,,,,,
-1.368145819,0.03567418,-1.368145819,1.871822982,-2.560926786,3.503721276,-4.793601614,6.558346006,,,,,,,,
-1.368100285,-0.426294105,-1.368100285,1.871698391,-2.560671103,3.503254868,-4.792803984,6.557036499,,,,,,,,
-1.368054621,-0.146655503,-1.368054621,1.871573446,-2.5604147,3.502787162,-4.792004163,6.555723438,,,,,,,,
-1.368009087,-0.211749524,-1.368009087,1.871448863,-2.560159051,3.502320847,-4.791206746,6.554414368,,,,,,,,
-1.367963554,-0.255256243,-1.367963554,1.871324285,-2.559903419,3.501854579,-4.790409436,6.553105516,,,,,,,,
-1.36791802,-0.287471141,-1.36791802,1.871199711,-2.559647804,3.501388358,-4.789612231,6.551796882,,,,,,,,
-1.367872487,-0.353229387,-1.367872487,1.871075141,-2.559392206,3.500922182,-4.788815133,6.550488466,,,,,,,,
-1.367826822,-0.428286779,-1.367826822,1.870950216,-2.559135889,3.500454711,-4.788015844,6.549176497,,,,,,,,
-1.367781289,-0.543529766,-1.367781289,1.870825654,-2.558880325,3.499988629,-4.787218958,6.547868517,,,,,,,,
-1.367735755,-0.597996192,-1.367735755,1.870701097,-2.558624778,3.499522594,-4.786422178,6.546560754,,,,,,,,
-1.367690222,-0.684677517,-1.367690222,1.870576543,-2.558369248,3.499056605,-4.785625505,6.545253209,,,,,,,,
-1.367644557,-0.780325875,-1.367644557,1.870451635,-2.558112999,3.49858932,-4.784826642,6.543942115,,,,,,,,
-1.367599024,-0.813869222,-1.367599024,1.87032709,-2.557857503,3.498123424,-4.784030181,6.542635005,,,,,,,,
-1.36755349,-0.877302682,-1.36755349,1.870202549,-2.557602024,3.497657575,-4.783233826,6.541328114,,,,,,,,
-1.367507957,-0.942064591,-1.367507957,1.870078013,-2.557346562,3.497191773,-4.782437577,6.54002144,,,,,,,,
-1.367462424,-0.975275826,-1.367462424,1.86995348,-2.557091118,3.496726017,-4.781641434,6.538714984,,,,,,,,
-1.367416759,-1.038377174,-1.367416759,1.869828593,-2.556834954,3.496258965,-4.780843103,6.53740498,,,,,,,,
-1.359534486,-1.077566431,-1.359534486,1.848334019,-2.512873841,3.416338646,-4.644630206,6.31453494,,,,,,,,
-1.359488953,-0.996531017,-1.359488953,1.848210213,-2.512621366,3.41588099,-4.643852469,6.31326613,,,,,,,,
-1.359443288,-0.839773986,-1.359443288,1.848086053,-2.512368181,3.415422061,-4.643072596,6.311993877,,,,,,,,
-1.359397755,-0.929776434,-1.359397755,1.847962255,-2.51211574,3.414964497,-4.642295069,6.310725493,,,,,,,,
-1.359352221,-0.830806952,-1.359352221,1.847838461,-2.511863316,3.414506978,-4.641517645,6.309457321,,,,,,,,
-1.359306688,-0.746782527,-1.359306688,1.847714671,-2.51161091,3.414049506,-4.640740326,6.308189361,,,,,,,,
-1.359261154,-0.889922951,-1.359261154,1.847590885,-2.51135852,3.41359208,-4.639963111,6.306921614,,,,,,,,
-1.35921549,-0.595671406,-1.35921549,1.847466747,-2.511105419,3.413133382,-4.639183761,6.305650426,,,,,,,,
-1.359169956,-0.350240376,-1.359169956,1.84734297,-2.510853063,3.412676048,-4.638406754,6.304383104,,,,,,,,
-1.359124423,-0.515300216,-1.359124423,1.847219196,-2.510600724,3.412218759,-4.637629851,6.303115995,,,,,,,,
-1.359078889,-0.638513899,-1.359078889,1.847095427,-2.510348402,3.411761517,-4.636853053,6.301849097,,,,,,,,
-1.359033225,-0.632867989,-1.359033225,1.846971306,-2.510095369,3.411303003,-4.636074121,6.300578762,,,,,,,,
-1.358987691,-0.831139065,-1.358987691,1.846847545,-2.509843081,3.410845853,-4.635297531,6.299312289,,,,,,,,
-1.358942158,-0.675046258,-1.358942158,1.846723788,-2.509590809,3.410388749,-4.634521045,6.298046029,,,,,,,,
-1.358896624,-0.743793516,-1.358896624,1.846600035,-2.509338554,3.409931691,-4.633744663,6.29677998,,,,,,,,
-1.358851091,-0.629878978,-1.358851091,1.846476287,-2.509086317,3.409474678,-4.632968386,6.295514144,,,,,,,,
-1.358805426,-0.512311205,-1.358805426,1.846352186,-2.508833369,3.409016395,-4.632189975,6.294244873,,,,,,,,
-1.358759893,-0.01082155,-1.358759893,1.846228446,-2.508581165,3.408559475,-4.631413906,6.292979462,,,,,,,,
-1.358714359,0.291732805,-1.358714359,1.84610471,-2.508328978,3.4081026,-4.630637941,6.291714262,,,,,,,,
-1.358668826,0.246565524,-1.358668826,1.845980978,-2.508076808,3.407645772,-4.629862079,6.290449275,,,,,,,,
-1.358623161,0.179810941,-1.358623161,1.845856894,-2.507823928,3.407187673,-4.629084086,6.289180855,,,,,,,,
-1.358577628,-0.00517564,-1.358577628,1.84573317,-2.507571792,3.406730936,-4.628308433,6.287916292,,,,,,,,
-1.358532094,-0.333966871,-1.358532094,1.845609451,-2.507319673,3.406274246,-4.627532884,6.286651941,,,,,,,,
-1.358486561,-0.423637206,-1.358486561,1.845485736,-2.50706757,3.405817601,-4.626757439,6.285387801,,,,,,,,
-1.358441027,-0.037390538,-1.358441027,1.845362025,-2.506815485,3.405361002,-4.625982098,6.284123874,,,,,,,,
